"player_api_id","player_name","overall_rating","date","gk_rating","appearance","leagues"
39349,"Mancini",72,"2013-02-15 00:00:00",41,14,1
39386,"Daniele De Vezze",67,"2011-02-22 00:00:00",41,5,1
39494,"Zlatko Dedic",67,"2016-04-14 00:00:00",65,15,1
39660,"Derek Riordan",59,"2016-03-10 00:00:00",58,93,1
39735,"Haruna Babangida",63,"2012-02-22 00:00:00",54,6,2
39762,"Alessandro Budel",67,"2016-02-11 00:00:00",51,4,1
39805,"Sergiu Marian Radu",64,"2012-02-22 00:00:00",52,13,1
39902,"Zvjezdan Misimovic",78,"2012-08-31 00:00:00",50,64,1
39971,"Larsen Toure",64,"2016-04-28 00:00:00",40,43,1
39994,"Daniel Niculae",68,"2013-03-22 00:00:00",62,83,1
40600,"Daniel Kome",66,"2011-02-22 00:00:00",44,19,1
40846,"Daniel Oprita",57,"2013-04-05 00:00:00",43,12,1
40946,"Marco Matias",77,"2016-05-12 00:00:00",55,65,1
40968,"Diogo Valente",66,"2015-05-08 00:00:00",48,81,1
40988,"David Gigliotti",58,"2013-05-31 00:00:00",54,7,1
41034,"Faton Toski",62,"2015-01-09 00:00:00",66,10,1
41061,"Shaun Maloney",73,"2016-04-21 00:00:00",52,80,2
41101,"Sebastien Grax",63,"2013-09-20 00:00:00",56,4,1
41157,"Giovani dos Santos",79,"2016-01-07 00:00:00",38,79,2
41168,"Alberto Bueno",76,"2016-04-07 00:00:00",51,88,2
41173,"Albert Baning",64,"2010-02-22 00:00:00",132,8,1
41177,"Franck Dja Djedje",67,"2014-07-25 00:00:00",49,61,1
41192,"Jires Kembo-Ekoko",75,"2012-08-31 00:00:00",45,52,1
41295,"Santi Kolk",67,"2013-03-22 00:00:00",58,50,1
41303,"Yacine Bezzaz",58,"2011-02-22 00:00:00",57,2,1
41364,"Thibault Giresse",73,"2016-04-14 00:00:00",56,69,1
41399,"Ahmed Apimah Barusso",63,"2015-04-10 00:00:00",32,1,1
41469,"Miguel Nieto",64,"2014-04-18 00:00:00",50,7,1
41582,"Marquitos",63,"2016-03-10 00:00:00",58,13,2
41663,"Savio Nsereko",65,"2011-08-30 00:00:00",58,1,1
41811,"Davide Carrus",63,"2009-08-30 00:00:00",140,2,1
41861,"Christian Amoroso",70,"2009-08-30 00:00:00",142,11,1
41931,"Umit Korkmaz",65,"2015-10-16 00:00:00",60,20,1
42331,"Joel Epalle",73,"2010-02-22 00:00:00",133,39,1
42443,"Alessandro Frara",67,"2016-05-12 00:00:00",53,14,1
42944,"Juergen Saeumel",65,"2014-04-04 00:00:00",43,11,1
43096,"Jonathan Lacourt",63,"2015-09-21 00:00:00",51,13,1
43223,"Milan Petrzela",68,"2014-09-18 00:00:00",47,5,1
43294,"Bruno Vilela Gama",75,"2013-03-08 00:00:00",51,106,2
43329,"Kalu Uche",72,"2016-01-07 00:00:00",55,98,2
43345,"Cornel Predescu",56,"2015-04-10 00:00:00",43,4,1
45376,"Fredy",70,"2014-10-02 00:00:00",56,41,1
45839,"Glynor Plet",67,"2015-07-31 00:00:00",55,51,2
45865,"Emmerik de Vriese",60,"2013-02-22 00:00:00",50,5,1
45889,"Karim Soltani",66,"2010-02-22 00:00:00",134,36,1
45922,"Joep van den Ouweland",60,"2009-02-22 00:00:00",133,10,1
46230,"Christian Kinkela",66,"2015-09-21 00:00:00",55,15,2
46261,"Youssef Adnane",71,"2016-01-21 00:00:00",59,18,1
46335,"Mbaye Leye",72,"2016-05-19 00:00:00",59,135,1
46468,"Chahir Belghazouani",67,"2015-01-30 00:00:00",52,26,1
46495,"Salim Kerkar",60,"2013-07-12 00:00:00",58,5,1
46552,"Matias Suarez",74,"2016-05-12 00:00:00",57,83,1
46554,"Alexandre Pato",80,"2016-03-10 00:00:00",59,77,2
46711,"Karim Ait Fana",70,"2015-02-27 00:00:00",51,43,1
47413,"Kelvin Etuhu",62,"2016-03-10 00:00:00",69,2,1
47551,"Chris Katongo,30",70,"2009-08-30 00:00:00",128,30,1
47552,"Ben Sahar",69,"2014-10-31 00:00:00",42,53,3
47563,"Fernando Martin Forestieri",75,"2016-05-05 00:00:00",39,5,1
49677,"Edinson Cavani",85,"2016-03-17 00:00:00",53,239,2
50345,"Adrian Ramos",78,"2016-05-05 00:00:00",56,95,1
51423,"Julian Esteban",61,"2012-08-31 00:00:00",55,8,1
51553,"Daniel Sturridge",83,"2015-12-24 00:00:00",49,100,1
52280,"Ronald Vargas",71,"2015-10-30 00:00:00",48,41,1
56867,"Damian Escudero",72,"2016-03-10 00:00:00",60,10,1
66578,"Teemu Pukki",69,"2016-03-31 00:00:00",45,21,2
67306,"Mario Gavranovic",71,"2015-12-03 00:00:00",60,96,2
67360,"Luca Radice",58,"2015-01-30 00:00:00",55,49,1
67401,"Goran Karanovic",68,"2015-09-21 00:00:00",52,69,2
68870,"Wojciech Kedziora",63,"2016-04-21 00:00:00",57,57,1
69085,"Tomasz Foszmanczyk",62,"2016-04-21 00:00:00",59,21,1
69111,"Przemyslaw Pitry",60,"2016-03-10 00:00:00",62,22,1
69686,"Arturo Alvarez",68,"2016-06-23 00:00:00",62,4,1
69864,"Martin Fenin",69,"2012-08-31 00:00:00",54,37,1
71353,"Marko Marin",75,"2016-04-14 00:00:00",63,116,4
71894,"Sebastian Rajalakso",62,"2016-03-31 00:00:00",50,3,1
73172,"Gevorg Ghazaryan",71,"2016-04-14 00:00:00",68,14,1
73574,"Harmeet Singh",70,"2016-06-02 00:00:00",44,1,1
74232,"Thiago Gentil",71,"2011-08-30 00:00:00",55,13,1
74734,"Ruben Suarez",70,"2013-05-31 00:00:00",60,25,1
74838,"Djamel Bakar",68,"2016-04-21 00:00:00",62,96,1
75376,"Julian Ramos Omar",69,"2016-03-10 00:00:00",59,50,1
75445,"Duje Cop",72,"2016-02-04 00:00:00",65,35,3
75447,"Mario Mandzukic",82,"2016-05-12 00:00:00",46,136,3
77727,"Conor Sammon",65,"2016-06-09 00:00:00",57,52,2
78507,"Keith Treacy",67,"2016-04-28 00:00:00",53,2,1
89846,"Vladimirs Kamess",57,"2015-02-27 00:00:00",59,3,1
93361,"Jonathan Ayite",64,"2014-03-14 00:00:00",49,21,1
94086,"Willian",83,"2016-04-21 00:00:00",59,78,1
94156,"Sergej Karimov",62,"2012-02-22 00:00:00",49,1,1
94281,"Vittorio Villano",55,"2008-08-30 00:00:00",116,3,1
95082,"Eric Maxim Choupo-Moting",77,"2016-04-28 00:00:00",49,114,1
96395,"Matt Thornhill",58,"2011-08-30 00:00:00",50,10,1
96540,"Sebastian Giovinco",82,"2016-04-14 00:00:00",21,107,1
96652,"Ruben Castro",79,"2015-10-16 00:00:00",57,125,1
96854,"Pedro Pereira",64,"2012-08-31 00:00:00",44,12,1
97334,"Luis Moran",63,"2013-05-24 00:00:00",65,46,1
97658,"Ytalo",63,"2015-09-21 00:00:00",58,2,1
98374,"Diogo Rosado",64,"2015-07-03 00:00:00",52,15,1
98375,"Diogo Viana",68,"2015-05-08 00:00:00",60,59,2
98407,"Jeremy Bokila",70,"2016-05-12 00:00:00",61,3,1
101197,"Djalma",72,"2016-06-16 00:00:00",51,61,1
101434,"Felipe Pardo",78,"2016-02-18 00:00:00",53,44,1
102623,"Borja Viguera",71,"2015-10-16 00:00:00",48,13,1
104377,"Teddy Chevalier",68,"2016-03-10 00:00:00",62,119,2
106559,"Martin Zeman",66,"2016-03-31 00:00:00",45,14,1
107281,"Zoltan Stieber",73,"2016-01-21 00:00:00",44,35,1
107920,"Nils Petersen",75,"2016-04-07 00:00:00",53,58,1
107983,"Kevin Koffi",64,"2016-04-21 00:00:00",41,19,1
108808,"Mario Balotelli",79,"2016-04-21 00:00:00",12,116,2
108956,"Ivan Fatic",65,"2013-02-15 00:00:00",55,3,1
109491,"Jay Rodriguez",76,"2016-03-10 00:00:00",63,57,1
111897,"Marco Fabian",73,"2016-02-18 00:00:00",61,9,1
112979,"Aron Liechti",56,"2009-08-30 00:00:00",119,2,1
113422,"Pascal Schuerpf",58,"2015-12-10 00:00:00",58,24,1
114222,"Jack Compton",60,"2016-04-07 00:00:00",47,3,1
114716,"Mouhcine Iajour",62,"2010-02-22 00:00:00",122,2,1
115068,"Martin Juhar",63,"2016-04-07 00:00:00",63,11,1
115392,"Sebino Plaku",60,"2014-09-18 00:00:00",52,14,1
115440,"Ridge Mickael Mobulu",52,"2015-02-27 00:00:00",52,1,1
115798,"Baba",72,"2016-05-12 00:00:00",54,101,2
116750,"Ricky van Wolfswinkel",73,"2016-01-28 00:00:00",54,151,5
116907,"Paolo Hurtado",72,"2016-05-12 00:00:00",55,48,1
118713,"Jurgen Prutsch",61,"2012-08-31 00:00:00",50,5,1
119760,"Rasmus Joensson",68,"2016-05-19 00:00:00",57,3,1
120110,"Kim Ojo",65,"2016-04-28 00:00:00",53,8,1
120428,"Mathis Bolly",67,"2015-11-26 00:00:00",41,5,1
121115,"Gianluca Frontino",65,"2015-12-03 00:00:00",50,22,1
122055,"Mikkel Diskerud",70,"2016-05-05 00:00:00",60,2,1
128864,"Oscar",82,"2016-04-21 00:00:00",61,94,1
128946,"Haris Vuckic",65,"2016-06-09 00:00:00",52,2,1
129469,"Gerson Magrao",69,"2014-05-09 00:00:00",52,4,1
134221,"Mustapha Yatabare",70,"2016-03-17 00:00:00",55,56,1
134222,"Edouard Butin",65,"2015-09-21 00:00:00",51,36,1
134232,"Nolan Roux",75,"2016-03-03 00:00:00",49,155,1
135310,"Yonathan Del Valle",75,"2015-11-06 00:00:00",55,49,1
141662,"Alvaro Fernandez",69,"2016-01-07 00:00:00",46,6,1
142994,"John Verhoek",67,"2016-03-31 00:00:00",53,17,2
147980,"Emil Drozdowicz",60,"2015-09-21 00:00:00",54,10,1
148948,"Kevin Diaz",64,"2016-02-18 00:00:00",49,7,1
148955,"Marcelo Toscano",73,"2016-06-30 00:00:00",67,54,1
149895,"Jordan Bowery",63,"2016-01-28 00:00:00",55,5,1
150203,"Soufian El Hassnaoui",63,"2016-05-12 00:00:00",54,25,1
150279,"Chumbinho",64,"2009-02-22 00:00:00",135,4,1
150509,"Eran Zahavi",74,"2012-08-31 00:00:00",57,11,1
150649,"Sergio Canales",79,"2015-10-16 00:00:00",68,97,1
150754,"Jaime",69,"2015-11-06 00:00:00",50,14,2
150761,"Fakhreddine Galbi",57,"2009-02-22 00:00:00",128,8,1
154259,"Jeffren Suarez",68,"2016-05-12 00:00:00",62,25,2
154268,"Wilson Eduardo",73,"2016-04-14 00:00:00",56,90,2
154280,"Jordan Ayew",76,"2016-04-14 00:00:00",45,121,2
155052,"Beshart Abdurahimi",66,"2016-03-24 00:00:00",45,9,1
155056,"Thiago Ribeiro",75,"2015-09-21 00:00:00",53,44,1
157102,"Mushaga Bakenga",67,"2016-04-07 00:00:00",62,21,1
158257,"Vaclav Kadlec",71,"2016-04-14 00:00:00",41,17,1
158263,"Dorlan Pabon",75,"2016-04-28 00:00:00",64,30,2
159598,"Rui Fonte",71,"2016-06-09 00:00:00",60,37,2
160370,"Sidney Govou",69,"2013-03-15 00:00:00",52,50,1
161015,"Iago Falque",78,"2016-05-05 00:00:00",54,67,2
161291,"Youssef El Arabi",75,"2016-05-12 00:00:00",50,144,2
163228,"Jamie Ness",62,"2016-03-31 00:00:00",53,11,1
163613,"Uros Delic",64,"2012-02-22 00:00:00",50,8,1
163998,"Toy Costa",67,"2012-02-22 00:00:00",51,17,1
164093,"Zequinha",70,"2015-10-30 00:00:00",57,56,1
164210,"Lassad Nouioui",68,"2014-04-18 00:00:00",52,52,3
164212,"Yazalde",70,"2016-01-14 00:00:00",50,98,1
164241,"Joao Pedro",71,"2015-07-03 00:00:00",53,67,1
164479,"Sami",72,"2016-06-30 00:00:00",61,85,1
164582,"Mohamed Abdel Wahed",62,"2011-02-22 00:00:00",48,5,1
164729,"Pablo Olivera",64,"2013-05-03 00:00:00",56,7,1
166557,"Nassim Ben Khalifa",66,"2016-03-24 00:00:00",57,85,1
166575,"Maxime Lestienne",76,"2016-04-07 00:00:00",54,50,3
166618,"Yassine El Ghanassy",70,"2016-04-21 00:00:00",60,66,2
166653,"Takashi Usami",71,"2013-07-19 00:00:00",37,17,1
168232,"Eduards Visnakovs",63,"2016-03-24 00:00:00",56,48,2
168744,"Astrit Ajdarevic",70,"2016-04-28 00:00:00",45,9,1
169193,"Alexandre Lacazette",83,"2016-05-05 00:00:00",37,143,1
171935,"Kleber Pinheiro",70,"2015-07-31 00:00:00",58,59,1
172172,"Adriano Jose de Lara",60,"2013-05-24 00:00:00",41,1,1
172610,"Damien Le Tallec",67,"2016-02-04 00:00:00",48,1,1
172615,"Ryan Mendes",72,"2016-05-12 00:00:00",44,21,1
172644,"Victor Ibarbo",77,"2016-05-19 00:00:00",20,75,1
172875,"Abel Issa Camara",69,"2016-05-05 00:00:00",45,33,1
172899,"Manolo Gabbiadini",78,"2016-05-05 00:00:00",44,80,1
173385,"Mateusz Piatkowski",61,"2015-05-22 00:00:00",51,37,1
173465,"Leozinho",67,"2015-12-03 00:00:00",52,10,1
173699,"Koro Kone",63,"2015-07-03 00:00:00",53,9,1
174472,"Iago Aspas",78,"2016-03-17 00:00:00",62,74,2
175259,"Zezinho",69,"2015-12-03 00:00:00",45,1,1
175305,"Borja Garcia",71,"2016-02-04 00:00:00",63,22,1
175311,"Kiko",65,"2016-03-24 00:00:00",64,21,1
176206,"Yoichiro Kakitani",71,"2015-12-03 00:00:00",47,9,1
176301,"Abdulla Fatadi",57,"2013-02-15 00:00:00",60,8,1
176953,"Karim Onisiwo",68,"2016-03-17 00:00:00",58,3,1
177057,"Robinho",65,"2014-07-18 00:00:00",55,5,1
177083,"Burak Kaplan",66,"2011-02-22 00:00:00",60,2,1
178689,"Grzegorz Piesio",57,"2015-11-06 00:00:00",59,27,1
178784,"Maximillian Beister",73,"2016-04-07 00:00:00",48,22,1
178833,"Sebastian Polter",71,"2015-09-21 00:00:00",53,17,1
179206,"Damiano Schet",63,"2014-10-10 00:00:00",60,22,1
179289,"Vojo Ubiparip",64,"2015-06-05 00:00:00",47,33,1
179311,"Patryk Tuszynski",65,"2016-04-28 00:00:00",55,42,1
179397,"Jonathan Tinhan",65,"2014-05-16 00:00:00",46,1,1
179798,"Florin Berenguer",70,"2016-05-05 00:00:00",55,10,1
179801,"Willy Aubameyang",60,"2011-02-22 00:00:00",51,4,1
181362,"Mario Rondon",73,"2015-11-19 00:00:00",52,122,1
181569,"Thomas Guimaraes Azevedo",66,"2016-01-28 00:00:00",54,14,1
181921,"Federico Dionisi",72,"2016-05-12 00:00:00",42,50,2
182847,"Alain Pierre Mendy",58,"2013-03-15 00:00:00",57,2,1
183076,"Davide Gavazzi",67,"2016-05-12 00:00:00",46,6,1
183158,"Hector Yuste",67,"2016-04-14 00:00:00",54,4,1
183482,"Adrian Sardinero Corpa",64,"2014-01-10 00:00:00",59,4,1
183498,"Javi Lara",71,"2016-05-12 00:00:00",54,16,1
183670,"Emmanuel Emenike",75,"2016-06-09 00:00:00",61,5,1
184092,"Isael",66,"2014-05-16 00:00:00",49,9,1
184098,"Sylwester Patejuk",62,"2015-07-03 00:00:00",51,69,1
184114,"Heldon",75,"2015-11-06 00:00:00",52,79,2
184138,"Antoine Griezmann",84,"2016-03-31 00:00:00",63,190,1
184610,"Marco Rojas",71,"2015-10-30 00:00:00",44,26,1
187150,"Alejandro Martinuccio",70,"2014-07-18 00:00:00",50,5,1
187279,"Cedric",69,"2016-06-02 00:00:00",60,12,1
188233,"Mirson Volina",56,"2013-05-03 00:00:00",64,4,1
191873,"Juanmi",70,"2015-09-21 00:00:00",47,43,1
192306,"Ruben Brigido",66,"2014-05-02 00:00:00",42,7,1
192712,"Andreas Ludwig",67,"2016-01-21 00:00:00",54,14,1
192899,"Diafra Sakho",75,"2016-04-07 00:00:00",60,38,1
193222,"Igor Vetokele",68,"2015-11-06 00:00:00",66,25,1
193441,"Lorenzo Insigne",82,"2016-05-05 00:00:00",45,88,1
194479,"Abdoulaye Diallo Sadio,22",73,"2016-03-24 00:00:00",57,41,1
195500,"Frederic Mendy",70,"2015-11-06 00:00:00",47,14,1
195585,"Marcus Haber",60,"2016-01-21 00:00:00",46,19,1
195589,"Samuele Longo",69,"2016-05-05 00:00:00",52,23,2
195998,"Paul-Jose M'Poku",76,"2016-05-12 00:00:00",49,53,2
196484,"Luis Muriel",75,"2016-05-05 00:00:00",48,86,1
196805,"Gianni Bruno",68,"2016-03-03 00:00:00",59,36,1
197848,"Alessandro Cerigioni",65,"2016-04-21 00:00:00",54,9,1
198316,"Michael Gregoritsch",69,"2016-04-14 00:00:00",47,15,1
198566,"Luis Alberto",75,"2016-02-04 00:00:00",43,32,1
198607,"Miroslav Stevanovic",67,"2014-08-01 00:00:00",54,2,1
200607,"Ziguy Badibanga",64,"2013-07-05 00:00:00",50,22,2
201741,"Jake Taylor",65,"2016-01-28 00:00:00",68,6,1
201915,"Abdoulaye Diaby",73,"2016-04-21 00:00:00",50,37,1
201929,"Liban Abdi",65,"2015-11-06 00:00:00",49,24,1
202669,"Manuel Sutter,19",59,"2016-03-10 00:00:00",55,19,1
204169,"Uffe Bech",71,"2015-10-09 00:00:00",49,8,1
204212,"Seba",75,"2016-02-18 00:00:00",41,49,1
206182,"Knowledge Musona",71,"2016-03-24 00:00:00",48,40,2
206679,"Bryan Rabello",74,"2016-05-05 00:00:00",62,6,2
206901,"Fiodor Cernych",64,"2016-06-02 00:00:00",41,49,1
207511,"Jose Izquierdo",74,"2015-10-30 00:00:00",53,29,1
208926,"Diogo Salomao",71,"2016-03-31 00:00:00",57,10,2
209312,"Danilo Dias",75,"2016-04-21 00:00:00",39,93,1
209362,"Aras Oezbiliz",75,"2016-04-28 00:00:00",54,14,2
209786,"Steven Berghuis",75,"2016-03-10 00:00:00",49,58,1
210398,"Romain Alessandrini",76,"2016-04-14 00:00:00",57,70,1
210405,"Mehdi Courgnaud",65,"2013-03-22 00:00:00",57,4,1
210453,"Abraham Guie Gneki",68,"2013-07-05 00:00:00",44,14,2
210844,"Jaja",69,"2016-04-21 00:00:00",60,18,1
210956,"Jesus Corona",78,"2016-04-14 00:00:00",50,58,2
211020,"Jerson Cabral",68,"2016-03-24 00:00:00",47,71,1
211089,"Kolbeinn Sigthorsson",75,"2016-05-05 00:00:00",58,91,2
211139,"Ali M'Madi",66,"2015-04-17 00:00:00",51,7,1
211821,"Luis Leal",73,"2015-11-12 00:00:00",53,45,1
211917,"Manoel",64,"2014-05-09 00:00:00",51,4,1
212645,"Riccardo Saponara",78,"2016-05-12 00:00:00",21,52,1
212814,"Sonny Kittel",68,"2016-04-28 00:00:00",62,10,1
213487,"Marko Scepovic",69,"2016-04-21 00:00:00",50,18,1
213501,"Alvaro Morata",80,"2016-05-05 00:00:00",43,35,2
213707,"Edu Oriol",66,"2016-05-12 00:00:00",47,18,1
213805,"Vitolo",81,"2016-02-18 00:00:00",65,73,1
214123,"Mats Moeller Daehli",70,"2016-05-05 00:00:00",44,7,2
214450,"Rafael Lopes",68,"2016-04-28 00:00:00",57,57,1
215170,"Raphael Holzhauser",69,"2016-01-21 00:00:00",56,21,1
215412,"Fouad Rachid",62,"2013-09-20 00:00:00",55,2,1
230190,"Felipe Anderson",79,"2016-05-05 00:00:00",43,50,1
230910,"Markus Mendler",62,"2015-05-08 00:00:00",47,7,1
231977,"Alberto Perea",66,"2015-07-03 00:00:00",37,6,1
239061,"Salih Ucan",73,"2016-05-12 00:00:00",48,2,1
239259,"Valere Germain",78,"2016-04-21 00:00:00",55,59,1
239287,"Josef Martinez",73,"2016-04-28 00:00:00",60,66,2
239807,"Saido Berahino",76,"2015-09-21 00:00:00",57,60,1
241747,"Javier Fernandez Annunziata",61,"2013-07-05 00:00:00",63,2,1
242958,"Jean-Christophe Bahebeck",73,"2016-02-25 00:00:00",59,42,1
245422,"Ryo Miyaichi",69,"2016-05-12 00:00:00",68,26,2
245572,"Juan Manuel Iturbe",77,"2016-03-31 00:00:00",47,49,1
246330,"Benjamin Morel",61,"2012-02-22 00:00:00",56,2,1
246438,"Gerard Moreno",75,"2016-01-14 00:00:00",56,38,1
246552,"Jason Adesanya",62,"2014-09-18 00:00:00",52,7,1
248457,"Mateusz Szczepaniak",64,"2016-03-03 00:00:00",61,27,1
248689,"Michy Batshuayi",79,"2016-04-14 00:00:00",57,67,2
251256,"Javier Espinosa Gonzalez",72,"2016-04-28 00:00:00",57,11,1
252650,"Gianluca Caprari",70,"2016-04-28 00:00:00",48,14,1
252969,"Lucas Andersen",73,"2016-03-10 00:00:00",51,50,1
253410,"Ferhan Hasani",69,"2015-05-29 00:00:00",46,1,1
261599,"Adnane Tighadouini",74,"2016-05-12 00:00:00",48,38,2
263676,"Declan McDaid",59,"2015-11-26 00:00:00",50,6,1
265703,"Elvis",66,"2012-02-22 00:00:00",25,17,1
267383,"Leo Bonatini",76,"2016-05-05 00:00:00",60,44,1
276676,"Ronny Garbuschewski",67,"2013-05-17 00:00:00",59,3,1
277826,"Quentin Pottiez",61,"2013-02-22 00:00:00",47,3,1
278341,"Bouna Sarr",69,"2016-04-21 00:00:00",58,32,1
278917,"Edgar Salli",73,"2016-03-17 00:00:00",51,28,2
279181,"Saber Khalifa",73,"2014-03-28 00:00:00",49,54,1
279449,"Cheick Fantamady Diarra",67,"2016-03-10 00:00:00",53,6,1
279728,"Giovanni Hiwat",63,"2013-11-15 00:00:00",53,11,1
280472,"Michael Doughty",65,"2016-06-09 00:00:00",59,1,1
280483,"Jonathan Zongo",72,"2016-04-07 00:00:00",54,27,1
280528,"Dani Nieto",69,"2015-07-03 00:00:00",58,1,1
280920,"Manu Lanzarote",72,"2016-02-11 00:00:00",40,5,1
280943,"Carlos Fonseca",64,"2012-02-22 00:00:00",43,11,1
281085,"Jese Rodriguez",80,"2016-04-28 00:00:00",54,14,1
281338,"Djaniny",72,"2016-04-28 00:00:00",53,57,1
281560,"Tiago Caeiro",67,"2015-10-16 00:00:00",61,19,1
281864,"Aldair",69,"2015-07-03 00:00:00",51,15,1
282295,"Daniel Redmond",62,"2016-03-31 00:00:00",56,21,1
282438,"Valerio Verre",67,"2016-01-07 00:00:00",46,2,1
282467,"Alvaro Vadillo",71,"2016-03-03 00:00:00",43,19,1
282474,"Christian Alfonso",64,"2015-07-03 00:00:00",50,2,1
282671,"Laurent Depoitre",76,"2016-04-28 00:00:00",50,54,1
287224,"Adama Ba",66,"2015-09-21 00:00:00",53,8,1
289178,"Ruben Jurado",67,"2015-04-10 00:00:00",55,63,1
290018,"Henk Bos",60,"2016-03-24 00:00:00",56,5,1
291106,"Mergim Brahimi",61,"2015-10-23 00:00:00",48,13,1
294859,"Alassane Plea",75,"2016-04-14 00:00:00",69,44,1
298243,"Tommaso Arrigoni",58,"2013-09-20 00:00:00",52,6,1
298923,"Alexandru Maxim",76,"2015-10-30 00:00:00",50,50,1
299215,"Jesse Lingard",76,"2016-04-28 00:00:00",54,20,1
299653,"Alvaro Ampuero",60,"2014-09-18 00:00:00",47,4,1
300401,"Wannes van Tricht",63,"2015-05-15 00:00:00",41,7,1
301807,"Wagner",69,"2016-04-28 00:00:00",58,49,2
302012,"Samuel Stanton",71,"2016-05-05 00:00:00",57,15,1
302583,"Minor Escoe",58,"2013-03-22 00:00:00",42,4,1
302985,"Abel Khaled",61,"2015-03-13 00:00:00",63,3,1
303089,"Alexy Bosetti",71,"2016-01-28 00:00:00",49,25,1
303334,"Mohamed Yattara",70,"2016-01-07 00:00:00",45,33,2
303339,"Sadio Mane",78,"2016-01-14 00:00:00",56,54,1
303824,"Memphis Depay",79,"2016-04-28 00:00:00",50,80,2
303899,"Tom Rogic",70,"2016-04-21 00:00:00",59,28,1
304356,"Magique",64,"2015-07-16 00:00:00",45,21,1
304860,"Michael Frey",67,"2016-04-28 00:00:00",61,68,2
305712,"Matheuzinho",71,"2016-04-28 00:00:00",50,2,1
305831,"Terell Ondaan",67,"2016-01-21 00:00:00",48,27,1
306239,"Toni Silva",65,"2016-05-12 00:00:00",61,12,1
307436,"Junior Ponce",66,"2015-07-03 00:00:00",58,4,1
309348,"Michal Maslowski",68,"2015-12-24 00:00:00",68,36,1
310192,"Veljko Batrovic",58,"2014-05-16 00:00:00",55,19,1
310505,"Jordy Croux",61,"2014-07-18 00:00:00",58,2,1
312765,"Jack Grealish",71,"2016-03-17 00:00:00",51,16,1
313668,"Modou Barrow",69,"2016-04-21 00:00:00",55,7,1
315459,"Felipe Gedoz",73,"2015-11-26 00:00:00",59,23,1
317567,"Hugo Fraile Martinez",66,"2016-01-28 00:00:00",61,1,1
319822,"Yassine Benzia",69,"2016-03-03 00:00:00",51,27,1
323438,"Fredy Hinestroza",72,"2016-06-30 00:00:00",50,21,1
331542,"Jonas Hofmann",76,"2016-01-07 00:00:00",42,20,1
352023,"Deniz Tueruec",70,"2016-03-03 00:00:00",61,59,1
355101,"Marcin Trojanowski",52,"2014-07-18 00:00:00",48,2,1
359189,"Cristian Benavente",63,"2016-04-21 00:00:00",49,1,1
359197,"Denis Cheryshev",79,"2016-05-26 00:00:00",52,25,1
361055,"Avto",64,"2015-04-10 00:00:00",54,31,1
361321,"Iuri Medeiros",75,"2016-04-14 00:00:00",43,41,1
361322,"Bruma",76,"2015-12-17 00:00:00",52,25,2
361377,"Paulinho",62,"2014-11-21 00:00:00",54,12,1
361736,"Ricardo Valente",71,"2016-04-21 00:00:00",59,35,1
362194,"Nicolas Lopez",74,"2016-01-21 00:00:00",44,19,2
362711,"Gerso Fernandes",74,"2016-04-14 00:00:00",48,42,1
363343,"Alex Bruno",65,"2014-04-11 00:00:00",50,17,1
363910,"Brito",68,"2015-02-13 00:00:00",51,39,1
364108,"Francesco Fedato",68,"2016-04-14 00:00:00",61,1,1
365672,"Sofiane Boufal",78,"2015-12-17 00:00:00",56,38,1
384413,"Ruben Garcia",74,"2016-03-03 00:00:00",60,70,1
385437,"Serge Gnabry",70,"2016-02-25 00:00:00",50,5,1
387499,"Gilberto Junior",69,"2016-05-12 00:00:00",60,3,1
388522,"Fabio Martins",72,"2016-03-10 00:00:00",53,6,1
388532,"Ivo Rodrigues",72,"2016-03-03 00:00:00",55,28,1
395422,"Gyliano van Velzen",62,"2014-09-18 00:00:00",56,3,1
396757,"Tyler Boyd",65,"2016-02-11 00:00:00",50,1,1
400962,"Clarck Nsikulu",64,"2016-02-18 00:00:00",59,24,1
406330,"Bruno Nazario",65,"2016-02-04 00:00:00",57,19,1
407786,"Pablo Hervias",69,"2016-03-10 00:00:00",52,2,1
409000,"Kevin Tapoko",62,"2016-03-31 00:00:00",57,4,1
412762,"Matias Kranevitter",76,"2016-05-05 00:00:00",45,3,1
413557,"Anthony Martial",78,"2016-04-28 00:00:00",51,58,2
422413,"Jordan Rolly Botaka",65,"2016-04-28 00:00:00",64,28,1
423207,"Ashour El Takky",62,"2013-04-12 00:00:00",53,4,1
425988,"Marko Poletanovic",65,"2016-04-28 00:00:00",68,4,1
426202,"Divock Origi",76,"2016-04-14 00:00:00",70,41,2
426553,"Guy N'Gosso",65,"2015-09-21 00:00:00",47,1,1
426709,"Moussa Marega",75,"2016-04-21 00:00:00",56,26,1
429659,"Ivan Markovic",55,"2013-03-08 00:00:00",53,2,1
430433,"Alex Henshall",59,"2016-04-07 00:00:00",47,1,1
432591,"Ricardo Horta",74,"2016-04-28 00:00:00",47,50,2
433628,"Kamil Kurowski",72,"2016-04-07 00:00:00",61,1,1
433760,"Damian Ciechanowski",53,"2015-05-15 00:00:00",41,3,1
435683,"Benedikt Saller",63,"2016-01-21 00:00:00",56,1,1
435960,"Hervin Ongenda",69,"2015-09-21 00:00:00",61,12,1
438507,"Federico Di Francesco",67,"2016-04-07 00:00:00",42,5,1
446525,"Josu",56,"2015-02-20 00:00:00",42,2,1
